Date,Impact,classes_-1,classes_1,roberta_neg,roberta_neu,roberta_pos,tweet_volume,+1D ETH,Price Diff ETH,ETH Volume,ETH_close
2020-07-19,2621,12,16,12.5728742605,26.27877793,18.1483467083,18893.0,0,-2.3343560069999967,6251377304.55921,238.487523715
2020-07-20,18003,13,43,13.0468508781,36.187915739,41.7652343239,24912.0,1,8.863560781999979,5600686192.17847,236.153167708
2020-07-21,20958,9,48,11.38728485951,42.647506889,46.965207845,27374.0,1,17.173927802000037,6806696014.6769,245.01672849
2020-07-22,50473,9,61,14.7535378362,61.840324667,59.4061366875,25069.0,1,12.498392753999951,7702077382.78775,262.190656292
2020-07-23,22795,18,42,18.61436971477,46.465426675,40.9202026877,27632.0,1,4.52636043800004,10281309261.7956,274.689049046
2020-07-24,17027,14,49,15.15809282081,37.5198928724,45.3220124644,27407.0,1,24.841351712999995,9466060358.15756,279.215409484
2020-07-25,18267,9,43,12.3158691313,39.213285631,41.4708458506,27808.0,1,5.5868480949999935,10785021812.5683,304.056761197
2020-07-26,35269,14,40,15.19657250671,38.786092922,40.0173343458,30432.0,1,11.870478888999967,12003973025.6976,309.643609292
2020-07-27,20076,12,49,13.94621819953,53.2408329075,50.8129477635,51139.0,0,-4.856835839999974,15644257058.4918,321.514088181
2020-07-28,23794,20,50,18.36403715727,42.593631374,47.0423314385,45495.0,1,1.5336320779999824,12357108064.5674,316.657252341
2020-07-29,26810,12,37,12.2368552636,41.7486423265,39.01450262,33785.0,1,16.395744863000004,10878845706.0157,318.190884419
2020-07-30,40811,16,71,17.73290837305,41.4522538755,69.8148372957,32625.0,1,10.968020024999989,11827689045.337,334.586629282
2020-07-31,11913,16,37,15.87845260074,41.6387427,38.4828057984,30055.0,1,39.64507001800001,12030600491.5271,345.554649307
2020-08-01,27899,22,56,23.43498064509,49.519016006,56.0460023785,39913.0,0,-14.528007833000004,14045259476.5426,385.199719325
2020-08-02,6902,27,39,26.1557881943,43.0056557695,37.8385558711,33109.0,1,15.623461945000033,18909744275.0564,370.671711492
2020-08-03,10716,18,51,21.61118666721,67.805267296,59.5835443714,29874.0,1,3.580311698999992,12834648062.1108,386.295173437
2020-08-04,17429,15,44,16.5800834989,56.156390191,47.2635252598,29318.0,1,11.715101204000009,14086704220.9606,389.875485136
2020-08-05,21519,19,47,17.6622816782,52.229101775,48.1086156644,38033.0,0,-6.628629192999995,12875466638.4325,401.59058634
2020-08-06,10575,22,35,21.68312277094,43.046285199,37.270591432,38775.0,0,-15.449102108000034,11304626458.1089,394.961957147
2020-08-07,19585,25,40,28.51101944725,57.3994046875,45.0895754523,37514.0,1,14.47452102599999,12751687083.9109,379.512855039
2020-08-08,1069,37,33,35.3278898774,53.040078113,34.632032622,29019.0,0,-2.866921121999951,9342060531.02452,393.987376065
2020-08-09,8287,29,37,29.44572848,53.552114511,40.0021563251,25986.0,1,4.767114564999986,9451065592.32828,391.120454943
2020-08-10,17835,35,51,35.70470671457,64.78654384,55.508749540000004,35606.0,0,-15.503501223,11685827893.4464,395.887569508
2020-08-11,17279,17,38,18.00743498604,47.641011681,44.351551977,33567.0,1,10.64009377299999,12792218736.9704,380.384068285
2020-08-12,12148,29,41,25.66938507251,48.475258147,42.855357367,35237.0,1,37.71762022399997,12408772745.1829,391.024162058
2020-08-13,15195,29,54,30.90408231774,67.173377597,56.9225400654,30485.0,1,8.656057239000006,18480303525.5272,428.741782282
2020-08-14,15421,19,36,23.9040670242,56.4285957866,37.6673364724,38124.0,0,-4.042913026000008,15064589987.0928,437.397839521
2020-08-15,8546,12,46,15.23995575036,41.284014167,45.4760286857,39156.0,1,0.4316834880000328,12416067894.221,433.354926495
2020-08-16,15918,13,33,13.07519888308,40.751889977,37.1729112613,29007.0,0,-4.255357649000018,12168816874.4955,433.786609983
2020-08-17,20364,25,56,25.7073688993,47.595480652,52.6971506979,40655.0,0,-5.861936679999985,13227089409.9208,429.531252334
2020-08-18,-295,27,46,28.95698874503,56.050508521,44.992501757,38262.0,0,-17.20552882999999,11978984078.5704,423.669315654
2020-08-19,24839,21,48,20.00657092083,50.0582080685,47.935219675,36164.0,1,9.97600805899998,13137391166.8496,406.463786824
2020-08-20,32719,16,57,17.83016440855,46.214911457999996,55.9549225895,33256.0,0,-27.313444575000005,10043032427.1609,416.439794883
2020-08-21,398,12,30,12.96754297841,35.026536822,32.005919182,34177.0,1,6.708790907000036,11781796374.0018,389.126350308
2020-08-22,9886,10,28,9.6835498404,21.149264671,27.1671853574,27846.0,0,-4.450641372999996,10131847985.2902,395.835141215
2020-08-23,17605,15,33,14.61796737053,30.8875623635,33.494469241,28557.0,1,16.759707306999985,8137303969.58262,391.384499842
2020-08-24,30722,7,50,8.48317316034,38.987364196,46.5294627,32820.0,0,-24.143164114,10328860398.4294,408.144207149
2020-08-25,15572,19,35,19.40065636386,38.344042483,35.2553009769,36405.0,1,2.4650811760000124,12428442042.1937,384.001043035
2020-08-26,10539,23,38,21.70411378457,37.438401548,38.8574843966,31857.0,0,-3.833492088000014,9967343483.07735,386.466124211
2020-08-27,12703,16,38,15.18426773323,42.457898877,41.3578322055,32432.0,1,13.242033969999966,10457777651.6621,382.632632123
2020-08-28,14240,11,41,11.38032406657,32.415949393,39.203727706,34517.0,1,4.046804945000019,9120674421.40906,395.874666093
2020-08-29,7445,7,20,9.25142614333,23.793544188000002,19.955029186,26986.0,1,28.47424655700001,8777703480.5025,399.921471038
2020-08-30,9223,17,30,18.64049528667,30.629184967,30.7303187178,27893.0,1,6.684027670999967,11211948040.289,428.395717595
2020-08-31,28675,16,39,16.45435979463,44.835602389,42.7100377744,29068.0,1,41.97217888800003,12774741797.1348,435.079745266
2020-09-01,45229,28,69,30.97410383117,69.138584889,69.8873112808,35393.0,0,-37.01141726700001,18862763755.9624,477.051924154
2020-09-02,6503,24,39,25.00476924007,49.8395702794,41.1556605617,32608.0,0,-54.36857851799999,19691854013.5079,440.040506887
2020-09-03,16841,19,40,21.00929170486,53.6012240417,45.3894852173,37151.0,1,2.5692120460000183,19622845896.3384,385.671928369
2020-09-04,12784,13,32,15.21381359447,32.5116381277,35.274547447,34973.0,0,-52.98106133600004,16747106257.3669,388.241140415
2020-09-05,-292,28,25,29.2855815198,40.201427129,25.51298968,28115.0,1,18.10218660000004,29880047640.4876,335.260079079
2020-09-06,-4996,21,22,19.1281731535,24.795699525,23.0761281753,23088.0,0,-0.6887709250000285,27643678916.8941,353.362265679
2020-09-07,17960,4,31,6.04708360386,26.615912624,29.337004425499998,30832.0,0,-15.071382857999993,21763614731.5767,352.673494754
2020-09-08,18420,9,33,11.8276988967,36.203940852,35.968360869,28540.0,1,13.50790463200002,17991403431.6075,337.602111896
2020-09-09,17417,9,39,11.86211641341,43.832238993,42.3056437505,30051.0,1,16.991890544,14547933520.4245,351.110016528
2020-09-10,24033,17,31,14.96411244106,30.7014675555,32.334419535,29885.0,1,6.593681683,31421134556.3382,368.101907072
2020-09-11,11546,10,34,11.0368749572,32.5249756335,35.438149268,30008.0,1,12.487520857999982,27296269328.6057,374.695588755
2020-09-12,4827,9,20,10.33102438676,26.2962703975,20.372705342,27451.0,0,-21.613104566000004,13295405814.3959,387.183109613
2020-09-13,77551,13,18,15.0755657018,25.169187189,19.7552467815,27955.0,1,11.698870020000015,15005899191.1031,365.570005047
2020-09-14,24203,10,33,12.84869209775,40.983214624,38.168094062,29947.0,0,-12.42965683700004,17536695360.6158,377.268875067
2020-09-15,27856,6,40,8.3753660684,34.092150205,38.532483723,34641.0,1,0.9730730860000564,16140584321.1878,364.83921823
2020-09-16,22892,15,38,17.09796850344,34.466469637,38.4355599176,35407.0,1,23.20692836999996,16107612177.0569,365.812291316
2020-09-17,43961,18,50,20.12913209898,44.751699535,54.1191677581,33417.0,0,-4.654677708000008,19899531080.4999,389.019219686
2020-09-18,33208,13,43,16.14750452434,40.201990649,42.6505035138,31357.0,1,1.1798416260000408,14108357740.4861,384.364541978
2020-09-19,-70302,18,26,15.18307826,27.224050503,25.592871626,29151.0,0,-14.491557416000036,11049507683.5861,385.544383604
2020-09-20,1862,11,17,11.3149166611,23.941648999999998,17.7434337137,26571.0,0,-29.266752128000007,12292195784.1144,371.052826188
2020-09-21,30488,17,22,16.67006479777,30.383899648499998,25.9460358447,32418.0,1,2.7170882570000003,17398267133.3014,341.78607406
2020-09-22,24149,6,32,8.50263219326,27.0544205845,34.4429470192,38132.0,0,-23.386844976999956,12732578043.008,344.503162317
2020-09-23,5678,12,25,15.02478156827,35.654752073,27.3204662117,47367.0,1,28.239267799999997,12899346599.434765,321.11631734
2020-09-24,29863,8,34,10.8151596581,32.943201809,35.241637814,37643.0,1,2.827659600000004,15714304469.551537,349.35558514
2020-09-25,39104,11,47,11.83655172439,69.1950646195,49.968380832,38495.0,1,3.3048456299999884,14381086966.402643,352.18324474
2020-09-26,17154,14,22,12.8729085908,25.644405555,21.482684738,25955.0,1,1.9504068699999948,13049148578.633314,355.48809037
2020-09-27,10894,9,12,11.3160965721,23.340243749,14.3436607065,37113.0,0,-2.279073649999986,13598126926.217398,357.43849724
2020-09-28,18834,10,33,9.45061865144,24.4968179945,30.0525631486,34219.0,1,4.597970339999961,14258455166.170256,355.15942359
2020-09-29,23060,12,30,11.74814349535,27.185991391,29.0658657102,32020.0,1,0.1804798300000243,11600013236.401506,359.75739393
2020-09-30,22425,7,38,8.09396734886,31.628025314,37.278006681,33290.0,0,-6.731958940000027,11818610609.911312,359.93787376
2020-10-01,39697,19,47,21.3155690819,42.783041202999996,47.9013882987,35755.0,0,-6.967001019999998,14679481910.903145,353.20591482
2020-10-02,6037,7,20,7.2647094104,28.356797921,23.378492832,32092.0,1,0.2831719200000293,14215390462.624027,346.2389138
2020-10-03,95,7,24,8.35064941693,29.468560757,26.1807889017,29374.0,1,6.056920979999973,10060167888.725325,346.52208572
2020-10-04,17546,8,23,7.8833334799,17.112471783,25.0041950117,31026.0,1,1.3777648399999975,10696959019.87096,352.5790067
2020-10-05,22428,12,31,11.43290993882,28.64256854,32.9245202375,29324.0,0,-13.140926159999992,11809507621.821072,353.95677154
2020-10-06,16892,19,38,16.00202071434,37.794988623,40.2029907535,30843.0,1,0.9928236000000084,12830796111.973305,340.81584538
2020-10-07,14318,9,32,11.4063109288,31.137317657,31.4563708337,34215.0,1,8.957490360000008,11929918060.017431,341.80866898
2020-10-08,23839,9,25,11.2919346208,34.333475177,28.37459051,42037.0,1,14.824317889999977,13461017711.458864,350.76615934
2020-10-09,30652,6,37,8.07518239754,27.298179692399998,37.626637493,41653.0,1,5.377110960000039,13043501762.905722,365.59047723
2020-10-10,24974,10,34,11.98650825575,26.6902909885,33.32320116,37385.0,1,4.174461220000012,13618484323.701302,370.96758819
2020-10-11,-1153,11,19,9.999608183,25.656744298,20.343646679,33070.0,1,12.58921608999998,12584512532.997314,375.14204941
2020-10-12,25379,10,44,11.0265681557,28.261387098,44.7120437574,32811.0,0,-6.540504240000018,15867455423.689083,387.7312655
2020-10-13,17891,13,29,13.15156523192,42.135748953,34.712684669,33789.0,0,-1.7067233500000043,14226744837.67406,381.19076126
2020-10-14,19850,6,33,8.23907602247,38.411799768,37.349121777,87570.0,0,-2.0421921699999643,13918846566.589346,379.48403791
2020-10-15,26805,8,49,10.248744070559999,36.6702072294,47.081048836,63222.0,0,-11.212828460000026,14964182545.498398,377.44184574
2020-10-16,36267,8,31,9.95306418278,26.458671849999998,30.5882640657,36596.0,1,2.626923099999999,14670784817.427193,366.22901728
2020-10-17,10079,10,13,8.0510405176,17.695902353,13.253057674,29771.0,1,9.35775756999999,10951115359.491545,368.85594038
2020-10-18,-23887,14,23,14.429630982299999,33.528826943,27.0415410317,26901.0,1,1.7219113200000038,11047103109.419369,378.21369795
2020-10-19,51099,9,40,8.82467764724,30.875920708,40.299402383,31375.0,0,-10.798694360000011,12811242091.78954,379.93560927
2020-10-20,2854,11,30,10.17392760605,29.2873425894,29.538729775,37581.0,1,23.05305204000001,13741586581.762468,369.13691491
2020-10-21,87726,17,85,20.05094092558,76.00723042999999,82.9418288604,64870.0,1,21.58302574000004,20241324322.324265,392.18996695
2020-10-22,21484,13,48,16.75478798063,63.070594976,51.1746173067,43790.0,0,-4.006301050000047,15772846484.71008,413.77299269
2020-10-23,10269,8,33,8.71358450463,29.461955507,30.824459323,35777.0,1,2.690927190000025,14256222051.84666,409.76669164
2020-10-24,6939,6,18,6.4860483663599995,21.494700729999998,21.019249197,32175.0,0,-6.239857529999995,12201739193.972786,412.45761883
2020-10-25,8008,6,20,8.80898237196,24.670784759,23.520233033,28445.0,0,-12.329448170000036,10890207469.017435,406.2177613
2020-10-26,8750,18,33,18.10754720533,35.3421343233,31.5503187232,36554.0,1,10.108731920000023,15155684229.20082,393.88831313
2020-10-27,22201,11,42,13.16388097763,41.330289815,43.505829831999996,44889.0,0,-15.346274329999972,13940434101.855663,403.99704505
2020-10-28,27749,15,41,14.02803284656,35.06026012,38.911706081,36385.0,0,-1.9206572200000096,15276441134.25126,388.65077072
2020-10-29,13857,13,34,12.76312340635,32.933126795,35.3037489668,36808.0,0,-3.9101215100000095,12920477749.39854,386.7301135
2020-10-30,18846,5,30,7.6046739712399996,25.6635647555,30.7317606647,32806.0,1,3.770343299999979,13688056969.674105,382.81999199
2020-10-31,13760,8,24,8.96045116817,19.349526401,22.6900217335,49308.0,1,9.767851640000003,11276963425.945831,386.59033529
2020-11-01,15717,5,20,7.30717112683,22.74646121,23.94636877,40439.0,0,-13.201454369999963,10475146018.401863,396.35818693
2020-11-02,18912,10,23,9.0322422923,23.268009107,22.699749443,32602.0,1,4.445440719999965,13997574252.227282,383.15673256
2020-11-03,40318,14,30,13.53154742416,29.932773054,28.5356788315,36459.0,1,14.539825150000013,12588494762.175207,387.60217328
2020-11-04,40468,10,36,13.41510394087,40.932448474,39.6524462246,47315.0,1,11.925339749999978,15126077675.476122,402.14199843
2020-11-05,19043,19,41,22.6857513681,59.99498526,43.319262483,60368.0,1,40.651952110000025,15440711037.679276,414.06733818
2020-11-06,22538,14,38,16.88536423666,48.816168386,39.2984674135,47823.0,0,-19.00615515999999,16738305610.451756,454.71929029
2020-11-07,6938,12,23,13.17296491555,31.755416778,24.0716180504,33705.0,1,17.841650399999992,18873289788.27312,435.71313513
2020-11-08,7398,10,36,10.12555182105,28.804910382,34.069538982,30699.0,0,-9.391728460000024,11292383601.227934,453.55478553
2020-11-09,21194,11,29,13.38850017493,31.619053328,31.992446812,35977.0,1,5.51656405,13704320629.672075,444.16305707
2020-11-10,21722,7,27,11.8320520646,38.887596287,30.2803512843,35104.0,1,13.280906619999996,12090381666.30338,449.67962112
2020-11-11,28551,19,44,23.60823093452,56.2588177935,47.1329501187,39657.0,0,-1.955256599999984,14075403511.078665,462.96052774
2020-11-12,32412,14,36,13.64693830605,39.272075265,37.0809846907,44220.0,1,13.621149779999996,12877327233.680256,461.00527114
2020-11-13,25338,17,50,18.45724886974,50.464595586,49.0781536396,48337.0,0,-14.476584179999977,13191505724.739086,474.62642092
2020-11-14,7631,5,16,9.9338938866,21.821569913,18.2445356244,37293.0,0,-12.59074141000002,10312037942.27298,460.14983674
2020-11-15,14951,8,23,7.4285378446,18.860517977,20.710943191,33836.0,1,12.38121725000002,10308617164.806108,447.55909533
2020-11-16,10437,15,31,14.4541210541,38.796755096,34.7491238875,47177.0,1,20.41976999999997,11441239444.33161,459.94031258
2020-11-17,59224,14,70,15.08354775724,63.396705756,69.519745143,74813.0,0,-0.8760128299999792,14593057876.603,480.36008258
2020-11-18,17904,16,42,19.0247162259,49.71087053,43.2644128956,70679.0,0,-7.853650070000015,17880199224.06719,479.48406975
2020-11-19,33490,16,57,16.2596812632,50.081881431,53.6584360072,43267.0,1,38.11415366,12473929217.903484,471.63041968
2020-11-20,46009,19,82,18.66811812723,62.266535776,77.0653460579,47903.0,1,39.74204752000003,18629943296.2047,509.74457334
2020-11-21,46546,23,55,24.94586174233,54.135360112,53.918777709,45874.0,1,8.581474370000024,20757099183.908634,549.48662086
2020-11-22,15072,19,38,24.8529168737,60.015508402,41.1315750196,43581.0,1,50.38593333999995,21967049601.05205,558.06809523
2020-11-23,40371,19,81,26.30447263699,95.0887867367,81.6067385207,47594.0,0,-4.55628256,27272302871.85529,608.45402857
2020-11-24,47458,12,100,22.39545472952,92.002861003,102.60168605,78971.0,0,-33.21112979999998,23281758099.84144,603.89774601
2020-11-25,22782,14,50,15.74481143084,44.220671031500004,49.03451628,46379.0,0,-51.88544232000004,20088492892.57599,570.68661621
2020-11-26,14536,25,46,27.82511840651,50.548497131,48.626385619000004,53237.0,0,-1.3074861999999712,31104004592.476696,518.80117389
2020-11-27,18792,8,30,10.795404443799999,33.640528791,31.564066777,44777.0,1,20.73611288999996,16831105702.971172,517.49368769
2020-11-28,15090,7,33,9.3728342041,30.823556382,32.803609053,37071.0,1,37.52824730999998,14770243833.185575,538.22980058
2020-11-29,10660,15,23,13.68023428573,32.2113518,27.1084147787,33292.0,1,39.0844741300001,15017517758.173054,575.75804789
2020-11-30,19090,17,57,18.0076997677,56.4231904735,61.569108139,66042.0,0,-27.51833489000001,20276867832.97377,614.84252202
2020-12-01,53826,9,80,11.96058232726,54.021608132,79.0178098097,60008.0,1,11.028155099999935,27178964464.895428,587.32418713
2020-12-02,39694,17,57,18.2420788687,51.364690249,58.3932284507,48309.0,1,18.356412630000023,16883292129.40914,598.35234223
2020-12-03,25124,22,56,24.77283070215,65.8520947233,57.3750758881,44375.0,0,-47.35455736999995,16146190946.431929,616.70875486
2020-12-04,9294,19,44,16.71019465418,42.380544468000004,46.9092596626,46085.0,1,27.24127724999994,16337589996.897411,569.35419749
2020-12-05,30073,8,32,10.34951013466,26.6296609835,34.020828054,39802.0,1,5.313517700000034,13498010566.223131,596.59547474
2020-12-06,16773,11,38,11.47089054829,35.141525795999996,40.3875820368,39953.0,0,-10.065613100000064,11290893016.094542,601.90899244
2020-12-07,36978,5,48,8.6600453617,45.010048625,48.3299060173,45372.0,0,-37.01562225999999,10720480961.526337,591.84337934
2020-12-08,34072,11,35,11.4987524991,38.150482587,37.350764104,46222.0,1,18.651354550000065,14398919320.07013,554.82775708
2020-12-09,18709,15,51,15.87480231575,45.834262297,50.2909364006,42250.0,0,-13.800610570000003,15855915839.909492,573.47911163
2020-12-10,18849,19,37,18.95578575093,38.644383427,38.399831692,37279.0,0,-13.881160030000046,11672582039.82982,559.67850106
2020-12-11,13530,23,41,23.26897686437,43.5932974605,39.1377248884,35891.0,1,22.76997675000007,11098819124.362003,545.79734103
2020-12-12,13149,3,29,7.20517273093,25.554549132,30.240277356500002,38898.0,1,21.095904719999908,8534557897.350276,568.56731778
2020-12-13,27441,12,31,12.89053641588,30.722695406,30.386766537,39491.0,0,-3.6520705299999454,9070377861.783049,589.6632225
2020-12-14,15755,11,43,15.00349967658,40.296524022,41.6999751725,38737.0,1,3.3444504799999777,8125837101.541813,586.01115197
2020-12-15,42493,6,45,7.42264540859,34.412268854000004,44.1650858037,43739.0,1,46.82624622000003,9326645839.951117,589.35560245
2020-12-16,52912,15,79,20.98805553328,75.374283247,78.6376587324,127155.0,1,6.687118349999992,15817248372.944794,636.18184867
2020-12-17,33511,23,63,24.28529492231,69.0996500186,68.615054657,120169.0,1,11.94295986999998,25479532147.20316,642.86896702
2020-12-18,34453,27,60,27.75260075169,70.585063732,60.662334973,67616.0,1,4.48599956999999,15756303982.872536,654.81192689
2020-12-19,16095,10,38,15.4898351249,55.716583921099996,41.793580476,56872.0,0,-21.00708008999993,12830893777.763968,659.29792646
2020-12-20,12312,20,33,19.09057866286,43.844182777,33.0652396985,62679.0,0,-28.472974720000025,13375855441.559715,638.29084637
2020-12-21,6492,26,31,27.309208214999998,46.486276471,34.2045142256,61296.0,1,25.03632782,14419493620.66142,609.81787165
2020-12-22,-6986,43,44,41.51378698511,70.5251294365,49.96108231,45927.0,0,-51.13960257999997,14745890080.163755,634.85419947
2020-12-23,24696,39,45,36.06444087476,66.623511957,50.3120455805,43942.0,1,27.89259003999996,15261413038.262846,583.71459689
2020-12-24,38471,21,46,21.99112676203,49.148686287000004,46.8601849514,42618.0,1,14.803514699999935,14317413702.733274,611.60718693
2020-12-25,31564,15,47,14.225869524310001,28.498782066,42.275348339,49739.0,1,9.42512923000004,13520927699.527304,626.41070163
2020-12-26,20703,20,42,19.4203868674,50.599873748,42.9797380407,72172.0,1,46.806528240000034,14761125202.374443,635.83583086
2020-12-27,36517,20,68,25.500337378010002,81.462810327,69.0368499195,88788.0,1,47.75500572999999,26093552820.75143,682.6423591
2020-12-28,95100,31,66,34.5707264193,88.1481423475,72.2811298925,59779.0,1,1.1227539100000286,24222565862.36153,730.39736483
2020-12-29,38822,28,56,29.72358717172,75.53275305,58.7436581777,56236.0,1,20.098853200000008,18710683199.35822,731.52011874
2020-12-30,10907,30,47,30.75089595834,60.268850553,47.9802539345,80886.0,0,-13.815574250000054,17294574209.511234,751.61897194
2020-12-31,52391,15,68,21.13945532823,59.0013997865,67.85914368099999,68822.0,0,-7.435828560000004,13926846860.642897,737.80339769
2021-01-01,42853,16,53,18.96552174376,44.7018950376,54.332582688100004,55480.0,1,44.16739890999997,13652004358.405218,730.36756913
2021-01-02,39870,22,54,25.60854503655,65.836782672,55.5546737522,145059.0,1,200.97270487000003,19740771179.24148,774.53496804
2021-01-03,63658,54,155,57.85470132278,154.994629253,153.1506667564,141596.0,1,64.72537541999998,45200463368.20847,975.50767291
2021-01-04,50596,61,107,57.9236198889,115.422550356,110.6538265866,82412.0,1,59.7730511100001,56945985762.68821,1040.23304833
2021-01-05,48892,31,83,34.06029985306,92.672805546,86.2668939607,68133.0,1,107.1061344499999,41535932781.2677,1100.00609944
2021-01-06,61065,21,96,28.70415654279,84.461629645,93.8342122843,86631.0,1,18.56590099000005,44699914188.32903,1207.11223389
2021-01-07,91413,30,88,34.95889840112,93.175213842,89.8658897177,125036.0,0,-1.4809899900001255,40468027279.66528,1225.67813488
2021-01-08,211832,29,70,31.48260711169,77.0079436247,69.5094470484,113560.0,1,56.880146130000185,44334826666.28763,1224.19714489
2021-01-09,26541,26,54,31.586742857369998,74.930856981,58.482400799,84725.0,0,-18.830627210000102,33233105360.8482,1281.07729102
2021-01-10,43206,27,77,31.76298217325,97.4828679517,80.754147886,74964.0,0,-172.1012906599999,40616938052.61099,1262.24666381
2021-01-11,30475,51,56,57.1429882983,103.0474577035,69.8095534096,109316.0,0,-46.71078924000017,60733630300.40744,1090.14537315
2021-01-12,68323,25,68,24.82301479915,68.303484669,71.8734985494,83880.0,1,87.30481851000013,37494601691.59652,1043.43458391
2021-01-13,64217,11,73,18.46952704021,75.4332555965,74.097217222,91811.0,1,87.71357603999991,30109792795.20572,1130.73940242
2021-01-14,33796,32,73,32.85606681959,88.090924779,76.0530050539,106170.0,0,-46.61836771999992,33410915928.964794,1218.45297846
2021-01-15,58138,31,65,31.6799819337,67.628692425,67.6913236845,70388.0,1,61.70295764000002,35972039309.63758,1171.83461074
2021-01-16,20584,28,64,29.162984382850002,80.640179554,68.1968355433,62189.0,0,-3.365296010000065,32319240157.30916,1233.53756838
2021-01-17,23964,23,47,25.2596194502,56.281548013,49.4588324557,59161.0,1,27.107230099999924,29258032819.26144,1230.17227237
2021-01-18,58269,22,66,24.11769090887,67.3408872995,67.5414202215,69189.0,1,120.0163390700002,25817455559.908936,1257.27950247
2021-01-19,135332,60,194,65.15179791763,172.194945196,192.6532557202,70173.0,1,4.978252789999942,47195935190.07628,1377.29584154
2021-01-20,45385,23,92,27.82667628066,89.9242761473,92.249046749,61204.0,0,-260.70317476000014,46784030909.22983,1382.27409433
2021-01-21,38256,25,55,29.58173921804,66.403978547,58.0142813058,79347.0,1,114.94128772000022,45932464754.20649,1121.57091957
2021-01-22,30993,33,70,34.48050299026,84.4703872705,75.0491083638,79570.0,0,-5.521571240000185,43918338506.41113,1236.51220729
2021-01-23,20971,21,51,23.21314657375,53.973760389,50.8130939869,52802.0,1,160.6187715200001,27253895441.493607,1230.99063605
2021-01-24,38168,28,71,30.12840664791,90.128589137,76.743002061,50983.0,0,-67.19462956999996,36418163553.77491,1391.60940757
2021-01-25,74415,36,119,38.66388387532,114.247498763,118.0886188005,63766.0,1,32.643361799999866,43565777745.18664,1324.414778
2021-01-26,60494,25,64,25.82387739095,75.244430122,67.9316904144,55828.0,0,-103.87100665000004,41572917750.45789,1357.0581398
2021-01-27,82024,39,74,39.04137118624,77.923316921,73.0353126271,60652.0,1,79.30511139999999,39394416989.543015,1253.18713315
2021-01-28,60505,87,140,84.5219426919,161.61657049,142.8614841303,84933.0,1,50.03056789000016,34637234789.36,1332.49224455
2021-01-29,106206,103,155,103.9739563245,209.438874703,162.5871663866,200783.0,0,-6.40727349000008,53611955258.83,1382.52281244
2021-01-30,38060,45,69,47.8993444968,91.61995292,74.4807010111,93578.0,0,-61.12931034999997,30616574234.27,1376.11553895
2021-01-31,70477,38,77,38.44995746048,80.413035359,75.1370071346,68163.0,1,54.05423995000001,25198853580.84,1314.9862286
2021-02-01,64671,28,84,29.5365793,77.452159258,83.0112602123,91439.0,1,146.15330107,29210670919.95,1369.04046855
2021-02-02,122719,46,125,51.45135694493,154.4507773005,137.0978651995,80624.0,1,145.7157723800001,45437142800.95,1515.19376962
